date,line,total_incidents,weather_related_incidents,avg_delay_min,disrupted_trains,data_source,month_total_real
2020-01-01,JZ,9,0,6.9,42,real_monthly_downscaled,302
2020-01-02,JZ,9,0,8.9,42,real_monthly_downscaled,302
2020-01-03,JZ,9,0,10.4,39,real_monthly_downscaled,302
2020-01-04,JZ,9,0,7.9,39,real_monthly_downscaled,302
2020-01-05,JZ,10,0,4.7,46,real_monthly_downscaled,302
2020-01-06,JZ,9,0,5.9,41,real_monthly_downscaled,302
2020-01-07,JZ,11,0,7.3,49,real_monthly_downscaled,302
2020-01-08,JZ,9,0,7.7,40,real_monthly_downscaled,302
2020-01-09,JZ,8,0,7.9,38,real_monthly_downscaled,302
2020-01-10,JZ,10,0,8.6,47,real_monthly_downscaled,302
2020-01-11,JZ,11,0,8.0,49,real_monthly_downscaled,302
2020-01-12,JZ,9,0,10.1,41,real_monthly_downscaled,302
2020-01-13,JZ,9,0,7.5,40,real_monthly_downscaled,302
2020-01-14,JZ,9,0,7.2,39,real_monthly_downscaled,302
2020-01-15,JZ,10,0,9.2,44,real_monthly_downscaled,302
2020-01-16,JZ,9,0,6.2,43,real_monthly_downscaled,302
2020-01-17,JZ,9,0,9.1,40,real_monthly_downscaled,302
2020-01-18,JZ,8,0,8.7,38,real_monthly_downscaled,302
2020-01-19,JZ,10,0,8.3,43,real_monthly_downscaled,302
2020-01-20,JZ,11,0,10.9,50,real_monthly_downscaled,302
2020-01-21,JZ,10,0,7.6,46,real_monthly_downscaled,302
2020-01-22,JZ,10,0,11.6,43,real_monthly_downscaled,302
2020-01-23,JZ,8,0,8.2,38,real_monthly_downscaled,302
2020-01-24,JZ,9,0,6.6,40,real_monthly_downscaled,302
2020-01-25,JZ,12,0,13.6,55,real_monthly_downscaled,302
2020-01-26,JZ,10,0,6.9,47,real_monthly_downscaled,302
2020-01-27,JZ,11,0,7.4,48,real_monthly_downscaled,302
2020-01-28,JZ,11,0,9.1,49,real_monthly_downscaled,302
2020-01-29,JZ,11,0,9.3,50,real_monthly_downscaled,302
2020-01-30,JZ,11,0,7.6,50,real_monthly_downscaled,302
2020-01-31,JZ,11,0,10.0,49,real_monthly_downscaled,302
2020-01-01,L,4,0,8.0,28,real_monthly_downscaled,128
2020-01-02,L,4,0,9.0,28,real_monthly_downscaled,128
2020-01-03,L,4,0,4.1,24,real_monthly_downscaled,128
2020-01-04,L,4,0,9.1,26,real_monthly_downscaled,128
2020-01-05,L,4,0,3.0,24,real_monthly_downscaled,128
2020-01-06,L,4,0,5.9,23,real_monthly_downscaled,128
2020-01-07,L,4,0,9.2,23,real_monthly_downscaled,128
2020-01-08,L,5,0,9.2,29,real_monthly_downscaled,128
2020-01-09,L,4,0,6.8,28,real_monthly_downscaled,128
2020-01-10,L,4,0,7.4,28,real_monthly_downscaled,128
2020-01-11,L,4,0,10.6,26,real_monthly_downscaled,128
2020-01-12,L,4,0,7.8,25,real_monthly_downscaled,128
2020-01-13,L,4,0,11.9,26,real_monthly_downscaled,128
2020-01-14,L,4,0,8.5,26,real_monthly_downscaled,128
2020-01-15,L,4,0,9.1,25,real_monthly_downscaled,128
2020-01-16,L,4,0,10.9,23,real_monthly_downscaled,128
2020-01-17,L,4,0,8.7,23,real_monthly_downscaled,128
2020-01-18,L,5,0,7.0,29,real_monthly_downscaled,128
2020-01-19,L,4,0,8.3,25,real_monthly_downscaled,128
2020-01-20,L,5,0,8.4,29,real_monthly_downscaled,128
2020-01-21,L,4,0,6.5,23,real_monthly_downscaled,128
2020-01-22,L,4,0,8.1,26,real_monthly_downscaled,128
2020-01-23,L,4,0,7.4,23,real_monthly_downscaled,128
2020-01-24,L,4,0,9.9,24,real_monthly_downscaled,128
2020-01-25,L,5,0,13.6,30,real_monthly_downscaled,128
2020-01-26,L,4,0,8.1,23,real_monthly_downscaled,128
2020-01-27,L,4,0,8.3,29,real_monthly_downscaled,128
2020-01-28,L,4,0,8.8,24,real_monthly_downscaled,128
2020-01-29,L,4,0,9.4,26,real_monthly_downscaled,128
2020-01-30,L,4,0,7.0,25,real_monthly_downscaled,128
2020-01-31,L,4,0,6.9,25,real_monthly_downscaled,128
2020-01-01,M,7,0,9.0,45,real_monthly_downscaled,239
2020-01-02,M,8,0,9.5,48,real_monthly_downscaled,239
2020-01-03,M,8,0,7.9,47,real_monthly_downscaled,239
2020-01-04,M,7,0,9.6,46,real_monthly_downscaled,239
2020-01-05,M,9,0,9.1,52,real_monthly_downscaled,239
2020-01-06,M,7,0,6.6,44,real_monthly_downscaled,239
2020-01-07,M,7,0,10.7,41,real_monthly_downscaled,239
2020-01-08,M,8,0,7.7,48,real_monthly_downscaled,239
2020-01-09,M,8,0,6.0,51,real_monthly_downscaled,239
2020-01-10,M,6,0,6.9,40,real_monthly_downscaled,239
2020-01-11,M,7,0,7.0,45,real_monthly_downscaled,239
2020-01-12,M,8,0,8.6,51,real_monthly_downscaled,239
2020-01-13,M,8,0,8.1,49,real_monthly_downscaled,239
2020-01-14,M,9,0,8.0,53,real_monthly_downscaled,239
2020-01-15,M,8,0,9.4,46,real_monthly_downscaled,239
2020-01-16,M,8,0,9.0,48,real_monthly_downscaled,239
2020-01-17,M,7,0,9.0,43,real_monthly_downscaled,239
2020-01-18,M,9,0,9.1,52,real_monthly_downscaled,239
2020-01-19,M,7,0,9.4,44,real_monthly_downscaled,239
2020-01-20,M,8,0,5.3,49,real_monthly_downscaled,239
2020-01-21,M,7,0,8.0,45,real_monthly_downscaled,239
2020-01-22,M,8,0,5.2,47,real_monthly_downscaled,239
2020-01-23,M,8,0,8.6,49,real_monthly_downscaled,239
2020-01-24,M,8,0,8.5,46,real_monthly_downscaled,239
2020-01-25,M,11,0,15.1,70,real_monthly_downscaled,239
2020-01-26,M,7,0,10.3,45,real_monthly_downscaled,239
2020-01-27,M,8,0,8.8,48,real_monthly_downscaled,239
2020-01-28,M,7,0,7.7,44,real_monthly_downscaled,239
2020-01-29,M,7,0,9.2,45,real_monthly_downscaled,239
2020-01-30,M,7,0,7.7,45,real_monthly_downscaled,239
2020-01-31,M,7,0,8.5,41,real_monthly_downscaled,239
2020-01-01,N,15,0,9.2,123,real_monthly_downscaled,474
2020-01-02,N,15,0,10.7,117,real_monthly_downscaled,474
2020-01-03,N,17,0,8.4,135,real_monthly_downscaled,474
2020-01-04,N,16,0,8.2,132,real_monthly_downscaled,474
2020-01-05,N,14,0,6.8,113,real_monthly_downscaled,474
2020-01-06,N,15,0,8.2,121,real_monthly_downscaled,474
2020-01-07,N,15,0,6.1,119,real_monthly_downscaled,474
2020-01-08,N,15,0,7.1,124,real_monthly_downscaled,474
2020-01-09,N,14,0,8.8,114,real_monthly_downscaled,474
2020-01-10,N,14,0,10.5,110,real_monthly_downscaled,474
2020-01-11,N,17,0,12.7,134,real_monthly_downscaled,474
2020-01-12,N,17,0,7.6,135,real_monthly_downscaled,474
2020-01-13,N,16,0,10.7,132,real_monthly_downscaled,474
2020-01-14,N,17,0,8.9,137,real_monthly_downscaled,474
2020-01-15,N,16,0,8.3,128,real_monthly_downscaled,474
2020-01-16,N,16,0,9.1,129,real_monthly_downscaled,474
2020-01-17,N,16,0,8.6,129,real_monthly_downscaled,474
2020-01-18,N,15,0,8.7,119,real_monthly_downscaled,474
2020-01-19,N,15,0,7.9,118,real_monthly_downscaled,474
2020-01-20,N,14,0,6.4,110,real_monthly_downscaled,474
2020-01-21,N,16,0,6.2,125,real_monthly_downscaled,474
2020-01-22,N,14,0,9.5,112,real_monthly_downscaled,474
2020-01-23,N,14,0,8.1,111,real_monthly_downscaled,474
2020-01-24,N,15,0,7.6,123,real_monthly_downscaled,474
2020-01-25,N,20,0,13.5,157,real_monthly_downscaled,474
2020-01-26,N,14,0,9.7,109,real_monthly_downscaled,474
2020-01-27,N,16,0,8.8,131,real_monthly_downscaled,474
2020-01-28,N,16,0,7.5,132,real_monthly_downscaled,474
2020-01-29,N,13,0,10.3,108,real_monthly_downscaled,474
2020-01-30,N,13,0,10.9,102,real_monthly_downscaled,474
2020-01-31,N,14,0,9.2,114,real_monthly_downscaled,474
2020-01-01,Q,11,0,5.4,56,real_monthly_downscaled,288
2020-01-02,Q,9,0,7.2,46,real_monthly_downscaled,288
2020-01-03,Q,9,0,8.1,48,real_monthly_downscaled,288
2020-01-04,Q,9,0,7.5,48,real_monthly_downscaled,288
2020-01-05,Q,8,0,10.6,42,real_monthly_downscaled,288
2020-01-06,Q,10,0,8.3,51,real_monthly_downscaled,288
2020-01-07,Q,9,0,10.4,47,real_monthly_downscaled,288
2020-01-08,Q,10,0,8.6,53,real_monthly_downscaled,288
2020-01-09,Q,10,0,8.6,54,real_monthly_downscaled,288
2020-01-10,Q,10,0,8.4,53,real_monthly_downscaled,288
2020-01-11,Q,9,0,8.5,48,real_monthly_downscaled,288
2020-01-12,Q,9,0,11.1,46,real_monthly_downscaled,288
2020-01-13,Q,10,0,5.0,52,real_monthly_downscaled,288
2020-01-14,Q,10,0,5.5,53,real_monthly_downscaled,288
2020-01-15,Q,9,0,7.7,49,real_monthly_downscaled,288
2020-01-16,Q,11,0,8.5,55,real_monthly_downscaled,288
2020-01-17,Q,8,0,9.5,44,real_monthly_downscaled,288
2020-01-18,Q,10,0,9.2,54,real_monthly_downscaled,288
2020-01-19,Q,8,0,7.9,43,real_monthly_downscaled,288
2020-01-20,Q,8,0,10.0,44,real_monthly_downscaled,288
2020-01-21,Q,10,0,10.0,49,real_monthly_downscaled,288
2020-01-22,Q,8,0,8.8,42,real_monthly_downscaled,288
2020-01-23,Q,8,0,9.9,42,real_monthly_downscaled,288
2020-01-24,Q,8,0,8.9,41,real_monthly_downscaled,288
2020-01-25,Q,12,0,12.7,65,real_monthly_downscaled,288
2020-01-26,Q,10,0,9.5,53,real_monthly_downscaled,288
2020-01-27,Q,8,0,8.7,42,real_monthly_downscaled,288
2020-01-28,Q,10,0,8.5,51,real_monthly_downscaled,288
2020-01-29,Q,10,0,10.7,54,real_monthly_downscaled,288
2020-01-30,Q,9,0,4.8,44,real_monthly_downscaled,288
2020-01-31,Q,8,0,6.4,44,real_monthly_downscaled,288
2020-01-01,R,8,0,10.0,52,real_monthly_downscaled,265
2020-01-02,R,9,0,8.1,59,real_monthly_downscaled,265
2020-01-03,R,8,0,9.6,53,real_monthly_downscaled,265
2020-01-04,R,9,0,11.4,61,real_monthly_downscaled,265
2020-01-05,R,9,0,11.4,58,real_monthly_downscaled,265
2020-01-06,R,9,0,6.7,57,real_monthly_downscaled,265
2020-01-07,R,9,0,7.1,62,real_monthly_downscaled,265
2020-01-08,R,9,0,10.7,60,real_monthly_downscaled,265
2020-01-09,R,7,0,6.9,48,real_monthly_downscaled,265
2020-01-10,R,7,0,6.5,49,real_monthly_downscaled,265
2020-01-11,R,9,0,7.8,58,real_monthly_downscaled,265
2020-01-12,R,8,0,9.1,56,real_monthly_downscaled,265
2020-01-13,R,8,0,8.3,52,real_monthly_downscaled,265
2020-01-14,R,8,0,7.5,55,real_monthly_downscaled,265
2020-01-15,R,9,0,7.5,61,real_monthly_downscaled,265
2020-01-16,R,9,0,7.4,62,real_monthly_downscaled,265
2020-01-17,R,9,0,7.2,58,real_monthly_downscaled,265
2020-01-18,R,8,0,11.9,55,real_monthly_downscaled,265
2020-01-19,R,8,0,8.9,53,real_monthly_downscaled,265
2020-01-20,R,9,0,9.8,57,real_monthly_downscaled,265
2020-01-21,R,8,0,7.8,53,real_monthly_downscaled,265
2020-01-22,R,9,0,8.2,58,real_monthly_downscaled,265
2020-01-23,R,9,0,7.4,60,real_monthly_downscaled,265
2020-01-24,R,7,0,4.5,49,real_monthly_downscaled,265
2020-01-25,R,10,0,11.4,65,real_monthly_downscaled,265
2020-01-26,R,8,0,5.8,52,real_monthly_downscaled,265
2020-01-27,R,10,0,5.1,63,real_monthly_downscaled,265
2020-01-28,R,9,0,6.7,59,real_monthly_downscaled,265
2020-01-29,R,8,0,10.5,51,real_monthly_downscaled,265
2020-01-30,R,10,0,8.4,63,real_monthly_downscaled,265
2020-01-31,R,8,0,10.4,56,real_monthly_downscaled,265
2020-01-01,S 42ND,1,0,10.8,5,real_monthly_downscaled,19
2020-01-02,S 42ND,1,0,7.3,6,real_monthly_downscaled,19
2020-01-03,S 42ND,0,0,9.0,4,real_monthly_downscaled,19
2020-01-04,S 42ND,1,0,7.4,5,real_monthly_downscaled,19
2020-01-05,S 42ND,0,0,7.6,5,real_monthly_downscaled,19
2020-01-06,S 42ND,1,0,9.7,5,real_monthly_downscaled,19
2020-01-07,S 42ND,1,0,8.4,5,real_monthly_downscaled,19
2020-01-08,S 42ND,1,0,11.1,5,real_monthly_downscaled,19
2020-01-09,S 42ND,0,0,7.8,4,real_monthly_downscaled,19
2020-01-10,S 42ND,1,0,10.0,6,real_monthly_downscaled,19
2020-01-11,S 42ND,1,0,8.6,5,real_monthly_downscaled,19
2020-01-12,S 42ND,1,0,9.7,5,real_monthly_downscaled,19
2020-01-13,S 42ND,1,0,7.8,6,real_monthly_downscaled,19
2020-01-14,S 42ND,0,0,8.4,5,real_monthly_downscaled,19
2020-01-15,S 42ND,0,0,8.3,5,real_monthly_downscaled,19
2020-01-16,S 42ND,1,0,7.2,5,real_monthly_downscaled,19
2020-01-17,S 42ND,0,0,9.5,4,real_monthly_downscaled,19
2020-01-18,S 42ND,0,0,9.5,5,real_monthly_downscaled,19
2020-01-19,S 42ND,0,0,9.4,4,real_monthly_downscaled,19
2020-01-20,S 42ND,0,0,10.8,4,real_monthly_downscaled,19
2020-01-21,S 42ND,1,0,10.7,5,real_monthly_downscaled,19
2020-01-22,S 42ND,1,0,7.9,5,real_monthly_downscaled,19
2020-01-23,S 42ND,0,0,9.1,5,real_monthly_downscaled,19
2020-01-24,S 42ND,1,0,7.6,5,real_monthly_downscaled,19
2020-01-25,S 42ND,1,0,13.5,6,real_monthly_downscaled,19
2020-01-26,S 42ND,1,0,7.6,5,real_monthly_downscaled,19
2020-01-27,S 42ND,1,0,10.9,5,real_monthly_downscaled,19
2020-01-28,S 42ND,1,0,9.0,5,real_monthly_downscaled,19
2020-01-29,S 42ND,0,0,8.2,5,real_monthly_downscaled,19
2020-01-30,S 42ND,0,0,10.3,5,real_monthly_downscaled,19
2020-01-31,S 42ND,1,0,5.2,5,real_monthly_downscaled,19
2020-01-01,S FKLN,0,0,7.5,0,real_monthly_downscaled,4
2020-01-02,S FKLN,0,0,9.1,0,real_monthly_downscaled,4
2020-01-03,S FKLN,0,0,9.3,0,real_monthly_downscaled,4
2020-01-04,S FKLN,0,0,11.3,1,real_monthly_downscaled,4
2020-01-05,S FKLN,0,0,8.2,0,real_monthly_downscaled,4
2020-01-06,S FKLN,1,0,9.1,1,real_monthly_downscaled,4
2020-01-07,S FKLN,0,0,6.3,0,real_monthly_downscaled,4
2020-01-08,S FKLN,0,0,10.3,1,real_monthly_downscaled,4
2020-01-09,S FKLN,0,0,7.4,0,real_monthly_downscaled,4
2020-01-10,S FKLN,0,0,7.7,0,real_monthly_downscaled,4
2020-01-11,S FKLN,0,0,8.5,1,real_monthly_downscaled,4
2020-01-12,S FKLN,0,0,6.2,0,real_monthly_downscaled,4
2020-01-13,S FKLN,0,0,8.8,0,real_monthly_downscaled,4
2020-01-14,S FKLN,1,0,10.0,1,real_monthly_downscaled,4
2020-01-15,S FKLN,1,0,8.9,1,real_monthly_downscaled,4
2020-01-16,S FKLN,0,0,6.1,1,real_monthly_downscaled,4
2020-01-17,S FKLN,0,0,8.3,0,real_monthly_downscaled,4
2020-01-18,S FKLN,0,0,9.6,1,real_monthly_downscaled,4
2020-01-19,S FKLN,0,0,5.7,1,real_monthly_downscaled,4
2020-01-20,S FKLN,0,0,6.9,0,real_monthly_downscaled,4
2020-01-21,S FKLN,0,0,9.8,0,real_monthly_downscaled,4
2020-01-22,S FKLN,0,0,8.9,1,real_monthly_downscaled,4
2020-01-23,S FKLN,0,0,9.1,0,real_monthly_downscaled,4
2020-01-24,S FKLN,0,0,11.3,1,real_monthly_downscaled,4
2020-01-25,S FKLN,1,0,14.2,1,real_monthly_downscaled,4
2020-01-26,S FKLN,0,0,9.5,1,real_monthly_downscaled,4
2020-01-27,S FKLN,0,0,12.6,0,real_monthly_downscaled,4
2020-01-28,S FKLN,0,0,8.2,0,real_monthly_downscaled,4
2020-01-29,S FKLN,0,0,7.3,0,real_monthly_downscaled,4
2020-01-30,S FKLN,0,0,9.1,0,real_monthly_downscaled,4
2020-01-31,S FKLN,0,0,9.2,1,real_monthly_downscaled,4
2020-01-01,S ROCK,1,0,6.1,4,real_monthly_downscaled,44
2020-01-02,S ROCK,2,0,8.5,5,real_monthly_downscaled,44
2020-01-03,S ROCK,2,0,9.0,5,real_monthly_downscaled,44
2020-01-04,S ROCK,1,0,9.3,3,real_monthly_downscaled,44
2020-01-05,S ROCK,1,0,8.8,4,real_monthly_downscaled,44
2020-01-06,S ROCK,1,0,8.9,4,real_monthly_downscaled,44
2020-01-07,S ROCK,2,0,10.7,5,real_monthly_downscaled,44
2020-01-08,S ROCK,1,0,10.3,3,real_monthly_downscaled,44
2020-01-09,S ROCK,2,0,4.2,5,real_monthly_downscaled,44
2020-01-10,S ROCK,2,0,8.0,5,real_monthly_downscaled,44
2020-01-11,S ROCK,1,0,8.3,4,real_monthly_downscaled,44
2020-01-12,S ROCK,1,0,5.9,4,real_monthly_downscaled,44
2020-01-13,S ROCK,2,0,8.6,5,real_monthly_downscaled,44
2020-01-14,S ROCK,1,0,10.4,4,real_monthly_downscaled,44
2020-01-15,S ROCK,1,0,6.9,4,real_monthly_downscaled,44
2020-01-16,S ROCK,2,0,9.0,5,real_monthly_downscaled,44
2020-01-17,S ROCK,1,0,7.1,4,real_monthly_downscaled,44
2020-01-18,S ROCK,1,0,7.5,4,real_monthly_downscaled,44
2020-01-19,S ROCK,1,0,10.7,4,real_monthly_downscaled,44
2020-01-20,S ROCK,1,0,7.7,4,real_monthly_downscaled,44
2020-01-21,S ROCK,2,0,9.2,5,real_monthly_downscaled,44
2020-01-22,S ROCK,1,0,5.7,4,real_monthly_downscaled,44
2020-01-23,S ROCK,1,0,11.3,4,real_monthly_downscaled,44
2020-01-24,S ROCK,1,0,9.4,4,real_monthly_downscaled,44
2020-01-25,S ROCK,2,0,13.2,6,real_monthly_downscaled,44
2020-01-26,S ROCK,1,0,9.4,4,real_monthly_downscaled,44
2020-01-27,S ROCK,2,0,6.4,5,real_monthly_downscaled,44
2020-01-28,S ROCK,1,0,10.3,4,real_monthly_downscaled,44
2020-01-29,S ROCK,2,0,8.0,4,real_monthly_downscaled,44
2020-01-30,S ROCK,2,0,8.2,5,real_monthly_downscaled,44
2020-01-31,S ROCK,2,0,7.8,5,real_monthly_downscaled,44
2020-02-01,1,10,0,6.0,45,real_monthly_downscaled,333
2020-02-02,1,12,0,8.9,50,real_monthly_downscaled,333
2020-02-03,1,13,0,8.4,55,real_monthly_downscaled,333
2020-02-04,1,12,0,7.8,50,real_monthly_downscaled,333
2020-02-05,1,12,0,4.1,51,real_monthly_downscaled,333
2020-02-06,1,10,0,6.6,45,real_monthly_downscaled,333
2020-02-07,1,13,0,10.2,54,real_monthly_downscaled,333
2020-02-08,1,12,0,7.5,51,real_monthly_downscaled,333
2020-02-09,1,13,0,9.0,54,real_monthly_downscaled,333
2020-02-10,1,13,0,6.4,56,real_monthly_downscaled,333
2020-02-11,1,11,0,10.7,47,real_monthly_downscaled,333
2020-02-12,1,10,0,8.3,43,real_monthly_downscaled,333
2020-02-13,1,11,0,8.9,45,real_monthly_downscaled,333
2020-02-14,1,11,0,12.0,48,real_monthly_downscaled,333
2020-02-15,1,13,0,10.8,56,real_monthly_downscaled,333
2020-02-16,1,11,0,8.0,47,real_monthly_downscaled,333
2020-02-17,1,12,0,7.6,53,real_monthly_downscaled,333
2020-02-18,1,12,0,8.0,50,real_monthly_downscaled,333
2020-02-19,1,10,0,9.3,44,real_monthly_downscaled,333
2020-02-20,1,11,0,8.3,46,real_monthly_downscaled,333
2020-02-21,1,12,0,7.9,51,real_monthly_downscaled,333
2020-02-22,1,12,0,10.7,52,real_monthly_downscaled,333
2020-02-23,1,11,0,8.3,48,real_monthly_downscaled,333
2020-02-24,1,11,0,11.9,45,real_monthly_downscaled,333
2020-02-25,1,12,0,8.6,52,real_monthly_downscaled,333
2020-02-26,1,10,0,11.2,44,real_monthly_downscaled,333
2020-02-27,1,13,0,9.0,56,real_monthly_downscaled,333
2020-02-28,1,10,0,9.9,45,real_monthly_downscaled,333
2020-02-29,1,10,0,7.4,43,real_monthly_downscaled,333
2020-02-01,2,15,0,8.5,65,real_monthly_downscaled,435
2020-02-02,2,15,0,7.6,66,real_monthly_downscaled,435
2020-02-03,2,17,0,6.9,74,real_monthly_downscaled,435
2020-02-04,2,15,0,8.0,68,real_monthly_downscaled,435
2020-02-05,2,16,0,6.8,72,real_monthly_downscaled,435
2020-02-06,2,15,0,9.0,67,real_monthly_downscaled,435
2020-02-07,2,14,0,6.8,62,real_monthly_downscaled,435
2020-02-08,2,16,0,9.6,72,real_monthly_downscaled,435
2020-02-09,2,13,0,6.7,60,real_monthly_downscaled,435
2020-02-10,2,14,0,7.7,61,real_monthly_downscaled,435
2020-02-11,2,16,0,7.6,70,real_monthly_downscaled,435
2020-02-12,2,16,0,10.5,73,real_monthly_downscaled,435
2020-02-13,2,17,0,9.0,75,real_monthly_downscaled,435
2020-02-14,2,14,0,8.2,63,real_monthly_downscaled,435
2020-02-15,2,13,0,9.2,60,real_monthly_downscaled,435
2020-02-16,2,17,0,5.3,77,real_monthly_downscaled,435
2020-02-17,2,14,0,8.4,60,real_monthly_downscaled,435
2020-02-18,2,14,0,11.5,61,real_monthly_downscaled,435
2020-02-19,2,14,0,8.7,63,real_monthly_downscaled,435
2020-02-20,2,15,0,8.6,68,real_monthly_downscaled,435
2020-02-21,2,17,0,9.3,75,real_monthly_downscaled,435
2020-02-22,2,16,0,9.8,73,real_monthly_downscaled,435
2020-02-23,2,16,0,5.5,72,real_monthly_downscaled,435
2020-02-24,2,14,0,6.0,61,real_monthly_downscaled,435
2020-02-25,2,15,0,8.8,65,real_monthly_downscaled,435
2020-02-26,2,15,0,7.4,67,real_monthly_downscaled,435
2020-02-27,2,14,0,10.5,60,real_monthly_downscaled,435
2020-02-28,2,14,0,8.0,63,real_monthly_downscaled,435
2020-02-29,2,14,0,5.6,64,real_monthly_downscaled,435
2020-02-01,3,8,0,9.1,44,real_monthly_downscaled,211
2020-02-02,3,7,0,6.1,39,real_monthly_downscaled,211
2020-02-03,3,8,0,7.4,42,real_monthly_downscaled,211
2020-02-04,3,8,0,7.6,43,real_monthly_downscaled,211
2020-02-05,3,8,0,8.0,41,real_monthly_downscaled,211
2020-02-06,3,7,0,6.4,38,real_monthly_downscaled,211
2020-02-07,3,6,0,7.6,33,real_monthly_downscaled,211
2020-02-08,3,6,0,7.4,33,real_monthly_downscaled,211
2020-02-09,3,7,0,9.7,38,real_monthly_downscaled,211
2020-02-10,3,7,0,9.7,38,real_monthly_downscaled,211
2020-02-11,3,7,0,8.3,37,real_monthly_downscaled,211
2020-02-12,3,7,0,7.9,39,real_monthly_downscaled,211
2020-02-13,3,7,0,8.7,39,real_monthly_downscaled,211
2020-02-14,3,8,0,7.3,42,real_monthly_downscaled,211
2020-02-15,3,6,0,6.8,34,real_monthly_downscaled,211
2020-02-16,3,7,0,7.1,35,real_monthly_downscaled,211
2020-02-17,3,8,0,7.5,41,real_monthly_downscaled,211
2020-02-18,3,8,0,6.8,42,real_monthly_downscaled,211
2020-02-19,3,8,0,8.7,44,real_monthly_downscaled,211
2020-02-20,3,8,0,9.6,42,real_monthly_downscaled,211
2020-02-21,3,8,0,6.1,42,real_monthly_downscaled,211
2020-02-22,3,7,0,8.5,36,real_monthly_downscaled,211
2020-02-23,3,7,0,8.2,37,real_monthly_downscaled,211
2020-02-24,3,7,0,9.0,35,real_monthly_downscaled,211
2020-02-25,3,7,0,8.5,39,real_monthly_downscaled,211
2020-02-26,3,8,0,6.3,43,real_monthly_downscaled,211
2020-02-27,3,7,0,6.6,36,real_monthly_downscaled,211
2020-02-28,3,7,0,8.5,39,real_monthly_downscaled,211
2020-02-29,3,7,0,10.0,36,real_monthly_downscaled,211
2020-02-01,4,16,0,8.8,82,real_monthly_downscaled,398
2020-02-02,4,12,0,8.2,61,real_monthly_downscaled,398
2020-02-03,4,13,0,7.9,65,real_monthly_downscaled,398
2020-02-04,4,14,0,8.9,72,real_monthly_downscaled,398
2020-02-05,4,15,0,8.1,78,real_monthly_downscaled,398
2020-02-06,4,12,0,8.4,62,real_monthly_downscaled,398
2020-02-07,4,13,0,8.6,69,real_monthly_downscaled,398
2020-02-08,4,15,0,7.5,76,real_monthly_downscaled,398
2020-02-09,4,13,0,9.3,68,real_monthly_downscaled,398
2020-02-10,4,12,0,12.9,65,real_monthly_downscaled,398
2020-02-11,4,13,0,5.8,65,real_monthly_downscaled,398
2020-02-12,4,13,0,9.0,69,real_monthly_downscaled,398
2020-02-13,4,14,0,7.4,71,real_monthly_downscaled,398
2020-02-14,4,15,0,9.4,79,real_monthly_downscaled,398
2020-02-15,4,14,0,8.6,74,real_monthly_downscaled,398
2020-02-16,4,15,0,9.6,75,real_monthly_downscaled,398
2020-02-17,4,16,0,10.3,81,real_monthly_downscaled,398
2020-02-18,4,13,0,8.8,69,real_monthly_downscaled,398
2020-02-19,4,13,0,10.2,69,real_monthly_downscaled,398
2020-02-20,4,16,0,5.0,80,real_monthly_downscaled,398
2020-02-21,4,13,0,10.9,66,real_monthly_downscaled,398
2020-02-22,4,15,0,9.1,76,real_monthly_downscaled,398
2020-02-23,4,15,0,10.1,77,real_monthly_downscaled,398
2020-02-24,4,12,0,6.7,63,real_monthly_downscaled,398
2020-02-25,4,14,0,7.3,70,real_monthly_downscaled,398
2020-02-26,4,13,0,8.7,65,real_monthly_downscaled,398
2020-02-27,4,12,0,8.5,64,real_monthly_downscaled,398
2020-02-28,4,14,0,8.9,70,real_monthly_downscaled,398
2020-02-29,4,13,0,10.1,67,real_monthly_downscaled,398
2020-02-01,5,5,0,10.3,48,real_monthly_downscaled,155
2020-02-02,5,5,0,7.5,44,real_monthly_downscaled,155
2020-02-03,5,6,0,8.8,50,real_monthly_downscaled,155
2020-02-04,5,5,0,8.5,46,real_monthly_downscaled,155
2020-02-05,5,6,0,8.9,49,real_monthly_downscaled,155
2020-02-06,5,6,0,7.5,50,real_monthly_downscaled,155
2020-02-07,5,6,0,8.4,49,real_monthly_downscaled,155
2020-02-08,5,5,0,6.1,42,real_monthly_downscaled,155
2020-02-09,5,5,0,8.7,40,real_monthly_downscaled,155
2020-02-10,5,5,0,9.2,42,real_monthly_downscaled,155
2020-02-11,5,5,0,8.2,45,real_monthly_downscaled,155
2020-02-12,5,5,0,6.1,45,real_monthly_downscaled,155
2020-02-13,5,5,0,10.0,46,real_monthly_downscaled,155
2020-02-14,5,5,0,9.0,44,real_monthly_downscaled,155
2020-02-15,5,6,0,7.4,49,real_monthly_downscaled,155
2020-02-16,5,6,0,8.1,51,real_monthly_downscaled,155
2020-02-17,5,5,0,6.2,42,real_monthly_downscaled,155
