date,total_incidents,weather_related_incidents,avg_delay_min,disrupted_trains,pct_weather_incidents,precip_mm,tmax_c,tmin_c,tmean_c,windspeed_kmh,precip_hours,et0_mm,precip_in,tmax_f,tmin_f,tmean_f,heavy_rain,extreme_rain,extreme_heat,heat_emergency,heat_wave_day,weather_stress,year,month,dow,season,lag1_precip_mm,lag2_precip_mm,lag3_precip_mm,roll3_precip_mm,roll7_precip_mm,prev_extreme_heat,prev_heavy_rain,heat_index_approx,heat_wave_streak
2020-04-14,48,0,8.9,409,0.0,0.0,13.5,6.3,10.3,23.6,0.0,3.6,0.0,56.3,43.34,50.54,0,0,0,0,0,0,2020,4,1,Spring,41.5,0.0,0.0,41.5,58.099999999999994,0,1,10.9553,0
2020-04-15,52,0,8.345,421,0.0,1.5,11.0,4.6,7.5,25.2,6.0,3.18,0.0590551181102362,51.8,40.28,45.5,0,0,0,0,0,0,2020,4,2,Spring,0.0,41.5,0.0,43.0,53.99999999999999,0,0,8.0626,0
2020-04-16,49,0,8.775,404,0.0,0.2,9.1,3.5,6.4,27.9,2.0,3.53,0.0078740157480314,48.38,38.3,43.52,0,0,0,0,0,0,2020,4,3,Spring,1.5,0.0,41.5,1.7,44.599999999999994,0,0,5.9085,0
2020-04-17,49,0,9.205,416,0.0,1.7,10.4,-0.4,5.0,21.1,7.0,2.64,0.0669291338582677,50.72,31.28,41.0,0,0,0,0,0,0,2020,4,4,Spring,0.2,1.5,0.0,3.4,44.89999999999999,0,0,6.307600000000001,0
2020-04-18,49,0,8.940000000000001,418,0.0,8.1,8.8,4.0,6.4,26.1,15.0,1.3,0.3188976377952756,47.84,39.2,43.52,0,0,0,0,0,0,2020,4,5,Spring,1.7,0.2,1.5,10.0,52.99999999999999,0,0,5.724,0
2020-04-19,50,0,8.64,416,0.0,0.0,15.6,1.6,8.8,31.6,0.0,3.98,0.0,60.08,34.88,47.84,0,0,0,0,0,0,2020,4,6,Spring,8.1,1.7,0.2,9.8,52.99999999999999,0,0,11.9696,0
2020-04-20,46,0,8.395,390,0.0,0.0,12.0,6.1,9.4,21.5,0.0,2.46,0.0,53.6,42.98,48.92,0,0,0,0,0,0,2020,4,0,Spring,0.0,8.1,1.7,8.1,11.499999999999993,0,0,9.4091,0
2020-04-21,46,0,7.9799999999999995,391,0.0,6.9,15.6,4.9,9.0,27.8,9.0,2.34,0.2716535433070866,60.08,40.82,48.2,0,0,0,0,0,0,2020,4,1,Spring,0.0,0.0,8.1,6.9,18.39999999999999,0,0,12.7319,0
2020-04-22,49,0,8.105,407,0.0,0.0,9.6,0.9,5.2,31.7,0.0,3.37,0.0,49.28,33.62,41.36,0,0,0,0,0,0,2020,4,2,Spring,6.9,0.0,0.0,6.9,16.89999999999999,0,0,5.8079,0
2020-04-23,50,0,8.77,424,0.0,0.3,9.9,1.0,5.6,15.1,2.0,2.37,0.0118110236220472,49.82,33.8,42.08,0,0,0,0,0,0,2020,4,3,Spring,0.0,6.9,0.0,7.2,16.999999999999993,0,0,6.131,0
2020-04-24,47,0,8.4,398,0.0,15.6,9.1,4.9,7.3,25.7,17.0,0.76,0.6141732283464567,48.38,40.82,45.14,0,0,0,0,0,0,2020,4,4,Spring,0.3,0.0,6.9,15.899999999999999,30.89999999999999,0,0,6.2318999999999996,0
2020-04-25,45,0,9.02,407,0.0,0.0,16.8,3.0,9.5,18.1,0.0,3.33,0.0,62.24,37.4,49.1,0,0,0,0,0,0,2020,4,5,Spring,15.6,0.3,0.0,15.9,22.79999999999999,0,0,13.493000000000002,0
2020-04-26,46,0,8.555,398,0.0,8.8,9.6,6.2,8.0,36.7,17.0,0.94,0.3464566929133859,49.28,43.16,46.4,0,0,0,0,0,0,2020,4,6,Spring,0.0,15.6,0.3,24.4,31.599999999999994,0,0,7.0322,0
2020-04-27,52,0,8.055,427,0.0,1.4,8.4,4.5,6.3,27.0,10.0,1.23,0.0551181102362204,47.120000000000005,40.1,43.34,0,0,0,0,0,0,2020,4,0,Spring,8.8,0.0,15.6,10.200000000000001,32.99999999999999,0,0,5.439500000000001,0
2020-04-28,46,0,8.26,401,0.0,0.0,17.7,2.4,9.5,22.4,0.0,3.62,0.0,63.86,36.32,49.1,0,0,0,0,0,0,2020,4,1,Spring,1.4,8.8,0.0,10.200000000000001,26.099999999999994,0,0,14.2544,0
2020-04-29,48,0,8.205,413,0.0,1.5,13.8,4.2,8.9,25.8,6.0,1.73,0.0590551181102362,56.84,39.56,48.02,0,0,0,0,0,0,2020,4,2,Spring,0.0,1.4,8.8,2.9,27.599999999999994,0,0,10.7702,0
2020-04-30,51,0,7.965000000000001,425,0.0,24.6,15.6,9.5,12.8,43.5,21.0,1.57,0.968503937007874,60.08,49.1,55.04,0,0,0,0,0,0,2020,4,3,Spring,1.5,0.0,1.4,26.1,51.89999999999999,0,0,13.7945,0
2020-05-01,85,0,9.052380952380952,303,0.0,10.8,18.6,11.2,14.1,21.1,15.0,2.58,0.4251968503937008,65.48,52.16,57.38,0,0,0,0,0,0,2020,5,4,Spring,24.6,1.5,0.0,36.900000000000006,47.099999999999994,0,0,17.1872,0
2020-05-02,84,0,8.457142857142857,287,0.0,0.0,21.6,9.1,15.4,26.7,0.0,5.19,0.0,70.88,48.38,59.72,0,0,0,0,0,0,2020,5,5,Spring,10.8,24.6,1.5,35.400000000000006,47.099999999999994,0,0,19.7021,0
2020-05-03,84,0,8.819047619047618,302,0.0,4.7,24.7,11.2,17.8,19.0,3.0,4.49,0.1850393700787401,76.46,52.16,64.04,0,0,0,0,0,0,2020,5,6,Spring,0.0,10.8,24.6,15.5,43.0,0,0,23.2872,0
2020-05-04,80,0,8.20952380952381,289,0.0,0.5,20.2,9.3,15.2,31.6,3.0,4.34,0.0196850393700787,68.36,48.74,59.36,0,0,0,0,0,0,2020,5,0,Spring,4.7,0.0,10.8,5.2,42.1,0,0,18.3483,0
2020-05-05,85,0,8.266666666666666,296,0.0,0.0,15.1,6.8,10.7,21.4,0.0,4.23,0.0,59.18,44.24,51.26,0,0,0,0,0,0,2020,5,1,Spring,0.5,4.7,0.0,5.2,42.1,0,0,12.6708,0
2020-05-06,83,0,8.380952380952381,296,0.0,3.4,11.7,6.6,8.8,19.3,8.0,1.54,0.1338582677165354,53.06,43.88,47.84,0,0,0,0,0,0,2020,5,2,Spring,0.0,0.5,4.7,3.9,44.0,0,0,9.224599999999999,0
2020-05-07,84,0,8.866666666666667,301,0.0,0.0,17.1,5.6,11.8,23.1,0.0,4.3,0.0,62.78,42.08,53.24,0,0,0,0,0,0,2020,5,3,Spring,3.4,0.0,0.5,3.4,19.399999999999995,0,0,14.393600000000003,0
2020-05-08,84,0,9.32857142857143,301,0.0,9.5,11.1,5.6,8.7,13.8,13.0,1.67,0.374015748031496,51.98,42.08,47.66,0,0,0,0,0,0,2020,5,4,Spring,0.0,3.4,0.0,12.9,18.099999999999994,0,0,8.3936,0
2020-05-09,83,0,8.842857142857142,294,0.0,2.4,8.2,0.7,4.8,36.7,5.0,3.45,0.0944881889763779,46.76,33.26,40.64,0,0,0,0,0,0,2020,5,5,Spring,9.5,0.0,3.4,11.9,20.499999999999993,0,0,4.361699999999999,0
2020-05-10,86,0,8.552380952380952,303,0.0,0.0,16.1,2.7,9.5,30.5,0.0,4.36,0.0,60.98,36.86,49.1,0,0,0,0,0,0,2020,5,6,Spring,2.4,9.5,0.0,11.9,15.799999999999994,0,0,12.723700000000001,0
2020-05-11,84,0,8.6,296,0.0,2.5,15.1,5.9,10.4,25.6,5.0,2.9,0.0984251968503937,59.18,42.620000000000005,50.72,0,0,0,0,0,0,2020,5,0,Spring,0.0,2.4,9.5,4.9,17.799999999999994,0,0,12.462900000000001,0
2020-05-12,84,0,8.414285714285715,303,0.0,0.0,14.9,5.0,9.4,30.5,0.0,4.4,0.0,58.82,41.0,48.92,0,0,0,0,0,0,2020,5,1,Spring,2.5,0.0,2.4,2.5,17.799999999999994,0,0,12.055,0
2020-05-13,81,0,8.77142857142857,298,0.0,0.0,15.9,2.7,9.5,25.1,0.0,4.27,0.0,60.62,36.86,49.1,0,0,0,0,0,0,2020,5,2,Spring,0.0,2.5,0.0,2.5,14.399999999999993,0,0,12.523700000000002,0
2020-05-14,81,0,8.766666666666666,299,0.0,0.0,16.4,3.8,11.7,18.7,0.0,4.29,0.0,61.52,38.84,53.06,0,0,0,0,0,0,2020,5,3,Spring,0.0,0.0,2.5,0.0,14.399999999999993,0,0,13.2778,0
2020-05-15,84,0,8.538095238095238,301,0.0,3.8,27.9,12.6,20.4,23.5,5.0,5.11,0.1496062992125984,82.22,54.68,68.72,0,0,0,0,0,0,2020,5,4,Spring,0.0,0.0,0.0,3.8,8.699999999999992,0,0,26.810599999999997,0
2020-05-16,82,0,8.323809523809524,292,0.0,1.2,23.5,15.5,19.3,23.1,6.0,4.97,0.0472440944881889,74.3,59.9,66.74000000000001,0,0,0,0,0,0,2020,5,5,Spring,3.8,0.0,0.0,5.0,7.499999999999992,0,0,23.0805,0
2020-05-17,85,0,8.49047619047619,299,0.0,0.0,16.6,10.4,13.5,18.4,0.0,3.7,0.0,61.88,50.72,56.3,0,0,0,0,0,0,2020,5,6,Spring,1.2,3.8,0.0,5.0,7.499999999999993,0,0,15.002400000000002,0
2020-05-18,86,0,8.661904761904761,308,0.0,0.0,20.5,10.4,15.0,20.2,0.0,3.74,0.0,68.9,50.72,59.0,0,0,0,0,0,0,2020,5,0,Spring,0.0,1.2,3.8,1.2,4.999999999999993,0,0,18.9024,0
2020-05-19,87,0,8.804761904761905,296,0.0,0.0,18.4,10.6,14.3,32.0,0.0,4.94,0.0,65.12,51.08,57.74,0,0,0,0,0,0,2020,5,1,Spring,0.0,0.0,1.2,0.0,4.999999999999993,0,0,16.848599999999998,0
2020-05-20,83,0,8.604761904761904,295,0.0,0.0,17.4,8.1,12.4,20.9,0.0,4.55,0.0,63.32,46.58,54.32,0,0,0,0,0,0,2020,5,2,Spring,0.0,0.0,0.0,0.0,4.999999999999993,0,0,15.271099999999997,0
2020-05-21,82,0,8.838095238095239,299,0.0,0.0,16.1,6.1,11.6,16.7,0.0,4.03,0.0,60.98,42.98,52.88,0,0,0,0,0,0,2020,5,3,Spring,0.0,0.0,0.0,0.0,4.999999999999993,0,0,13.5091,0
2020-05-22,85,0,8.90952380952381,300,0.0,3.1,22.2,11.6,16.5,19.4,4.0,3.65,0.1220472440944882,71.96,52.88,61.7,0,0,0,0,0,0,2020,5,4,Spring,0.0,0.0,0.0,3.1,4.299999999999994,0,0,20.8796,0
2020-05-23,85,0,8.17142857142857,296,0.0,12.1,20.4,12.2,16.3,27.9,18.0,1.63,0.4763779527559055,68.72,53.96,61.34,0,0,0,0,0,0,2020,5,5,Spring,3.1,0.0,0.0,15.2,15.199999999999992,0,0,19.2182,0
2020-05-24,87,0,8.704761904761906,298,0.0,0.0,19.0,10.2,14.0,19.1,0.0,4.14,0.0,66.2,50.36,57.2,0,0,0,0,0,0,2020,5,6,Spring,12.1,3.1,0.0,15.2,15.199999999999994,0,0,17.3562,0
2020-05-25,85,0,8.466666666666667,301,0.0,0.0,20.0,12.6,15.4,12.2,0.0,2.64,0.0,68.0,54.68,59.72,0,0,0,0,0,0,2020,5,0,Spring,0.0,12.1,3.1,12.1,15.199999999999994,0,0,18.9106,0
2020-05-26,83,0,8.366666666666665,297,0.0,0.0,22.0,12.9,16.9,15.3,0.0,3.56,0.0,71.6,55.22,62.42,0,0,0,0,0,0,2020,5,1,Spring,0.0,0.0,12.1,0.0,15.199999999999994,0,0,20.9799,0
2020-05-27,85,0,9.128571428571428,303,0.0,0.0,22.4,14.8,17.6,19.7,0.0,2.88,0.0,72.32,58.64,63.68,0,0,0,0,0,0,2020,5,2,Spring,0.0,0.0,0.0,0.0,15.199999999999994,0,0,21.8188,0
2020-05-28,83,0,8.67142857142857,300,0.0,0.9,23.0,15.9,19.0,27.4,6.0,2.54,0.0354330708661417,73.4,60.62,66.2,0,0,0,0,0,0,2020,5,3,Spring,0.0,0.0,0.0,0.9,16.099999999999994,0,0,22.6729,0
2020-05-29,85,0,8.704761904761906,296,0.0,1.0,26.0,18.0,22.3,20.3,5.0,3.17,0.0393700787401574,78.8,64.4,72.14,0,0,0,0,0,0,2020,5,4,Spring,0.9,0.0,0.0,1.9,13.999999999999995,0,0,26.158,0
2020-05-30,87,0,8.685714285714287,305,0.0,4.6,26.2,20.0,22.4,19.4,2.0,5.58,0.1811023622047244,79.16,68.0,72.32,0,0,0,0,0,0,2020,5,5,Spring,1.0,0.9,0.0,6.5,6.499999999999995,0,0,26.82,0
2020-05-31,86,0,8.357142857142858,305,0.0,0.0,20.6,12.8,16.5,29.7,0.0,6.06,0.0,69.08,55.04,61.7,0,0,0,0,0,0,2020,5,6,Spring,4.6,1.0,0.9,5.6,6.499999999999995,0,0,19.556800000000003,0
2020-06-01,110,0,8.413636363636364,501,0.0,0.3,19.8,9.2,14.9,22.6,2.0,4.51,0.0118110236220472,67.64,48.56,58.82,0,0,0,0,0,0,2020,6,0,Summer,0.0,4.6,1.0,4.8999999999999995,6.7999999999999945,0,0,17.9252,0
2020-06-02,117,0,8.577272727272726,530,0.0,0.0,21.7,12.2,17.7,23.4,0.0,4.09,0.0,71.06,53.96,63.86,0,0,0,0,0,0,2020,6,1,Summer,0.3,0.0,4.6,0.3,6.7999999999999945,0,0,20.5182,0
2020-06-03,118,0,8.745454545454546,527,0.0,8.3,28.9,15.1,21.4,21.7,9.0,4.1,0.3267716535433071,84.02,59.18,70.52,0,0,0,0,0,0,2020,6,2,Summer,0.0,0.3,0.0,8.600000000000001,15.099999999999994,0,0,28.3881,0
2020-06-04,118,0,8.645454545454545,519,0.0,0.0,29.2,17.2,22.9,21.8,0.0,5.35,0.0,84.56,62.96,73.22,0,0,0,0,0,0,2020,6,3,Summer,8.3,0.0,0.3,8.3,14.199999999999994,0,0,29.1732,0
2020-06-05,118,0,8.290909090909091,528,0.0,22.7,24.4,20.4,21.8,16.6,17.0,1.76,0.8937007874015748,75.92,68.72,71.24000000000001,0,0,0,0,0,0,2020,6,4,Summer,0.0,8.3,0.0,31.0,35.89999999999999,0,0,25.112399999999997,0
2020-06-06,113,0,8.622727272727273,511,0.0,4.1,29.5,20.6,24.3,23.7,8.0,5.51,0.1614173228346456,85.1,69.08,75.74000000000001,0,0,0,0,0,0,2020,6,5,Summer,22.7,0.0,8.3,26.799999999999997,35.39999999999999,0,0,30.2586,0
2020-06-07,119,0,8.409090909090908,528,0.0,0.0,24.7,16.0,20.1,28.0,0.0,5.91,0.0,76.46,60.8,68.18,0,0,0,0,0,0,2020,6,6,Summer,4.1,22.7,0.0,26.799999999999997,35.39999999999999,0,0,24.396,0
2020-06-08,114,0,8.345454545454546,512,0.0,0.0,25.5,13.8,19.4,16.6,0.0,5.78,0.0,77.9,56.84,66.92,0,0,0,0,0,0,2020,6,0,Summer,0.0,4.1,22.7,4.1,35.099999999999994,0,0,24.6878,0
2020-06-09,117,0,8.35909090909091,515,0.0,0.0,30.5,14.4,23.0,18.0,0.0,6.49,0.0,86.9,57.92,73.4,0,0,0,0,0,0,2020,6,1,Summer,0.0,0.0,4.1,0.0,35.099999999999994,0,0,29.8264,0
2020-06-10,116,0,8.195454545454545,510,0.0,0.0,27.0,19.4,23.1,26.9,0.0,4.66,0.0,80.6,66.92,73.58,0,0,0,0,0,0,2020,6,2,Summer,0.0,0.0,0.0,0.0,26.79999999999999,0,0,27.4814,0
2020-06-11,114,0,8.545454545454545,509,0.0,21.7,28.5,22.5,24.1,26.2,10.0,2.78,0.8543307086614174,83.3,72.5,75.38,0,0,0,0,0,0,2020,6,3,Summer,0.0,0.0,0.0,21.7,48.49999999999999,0,0,29.697499999999998,0
2020-06-12,117,0,8.431818181818182,527,0.0,0.0,28.6,19.1,23.8,19.3,0.0,6.26,0.0,83.48,66.38,74.84,0,0,0,0,0,0,2020,6,4,Summer,21.7,0.0,0.0,21.7,25.799999999999997,0,0,29.012100000000004,0
2020-06-13,114,0,8.631818181818183,513,0.0,0.0,22.9,15.0,19.0,23.6,0.0,6.26,0.0,73.22,59.0,66.2,0,0,0,0,0,0,2020,6,5,Summer,0.0,21.7,0.0,21.7,21.699999999999996,0,0,22.365,0
2020-06-14,117,0,8.754545454545454,499,0.0,0.0,22.2,12.2,16.9,21.0,0.0,5.4,0.0,71.96,53.96,62.42,0,0,0,0,0,0,2020,6,6,Summer,0.0,0.0,21.7,0.0,21.699999999999996,0,0,21.0182,0
2020-06-15,118,0,8.568181818181818,522,0.0,0.0,22.9,14.6,18.0,18.4,0.0,4.47,0.0,73.22,58.28,64.4,0,0,0,0,0,0,2020,6,0,Summer,0.0,0.0,0.0,0.0,21.699999999999996,0,0,22.272599999999997,0
2020-06-16,118,0,8.913636363636364,518,0.0,0.0,24.3,14.1,18.7,21.8,0.0,5.21,0.0,75.74000000000001,57.38,65.66,0,0,0,0,0,0,2020,6,1,Summer,0.0,0.0,0.0,0.0,21.699999999999996,0,0,23.557100000000002,0
2020-06-17,120,0,8.790909090909091,521,0.0,0.0,24.7,14.6,19.0,18.5,0.0,4.63,0.0,76.46,58.28,66.2,0,0,0,0,0,0,2020,6,2,Summer,0.0,0.0,0.0,0.0,21.699999999999996,0,0,24.072599999999998,0
2020-06-18,115,0,8.063636363636364,519,0.0,2.0,23.6,17.7,20.0,15.7,6.0,2.54,0.0787401574803149,74.48,63.86,68.0,0,0,0,0,0,0,2020,6,3,Summer,0.0,0.0,0.0,2.0,2.0,0,0,23.6887,0
2020-06-19,118,0,8.240909090909092,520,0.0,0.8,25.0,18.8,21.5,17.5,6.0,3.59,0.0314960629921259,77.0,65.84,70.7,0,0,0,0,0,0,2020,6,4,Summer,2.0,0.0,0.0,2.8,2.8,0,0,25.3428,0
2020-06-20,115,0,8.104545454545454,504,0.0,0.6,27.2,18.7,22.9,18.2,1.0,4.3,0.0236220472440944,80.96,65.66,73.22,0,0,0,0,0,0,2020,6,5,Summer,0.8,2.0,0.0,3.4,3.4,0,0,27.5197,0
2020-06-21,117,0,9.05909090909091,514,0.0,0.2,27.7,19.4,23.6,18.7,2.0,4.77,0.0078740157480314,81.86,66.92,74.48,0,0,0,0,0,0,2020,6,6,Summer,0.6,0.8,2.0,1.6,3.6,0,0,28.181399999999996,0
2020-06-22,116,0,8.354545454545455,514,0.0,0.0,30.6,20.5,25.4,21.6,0.0,5.47,0.0,87.08000000000001,68.9,77.72,0,0,0,0,0,0,2020,6,0,Summer,0.2,0.6,0.8,0.8,3.6,0,0,31.335500000000003,0
2020-06-23,108,0,8.427272727272728,491,0.0,0.0,28.0,20.5,24.4,25.4,0.0,4.74,0.0,82.4,68.9,75.92,0,0,0,0,0,0,2020,6,1,Summer,0.0,0.2,0.6,0.2,3.6,0,0,28.735500000000002,0
2020-06-24,114,0,8.509090909090908,508,0.0,0.1,30.2,21.6,25.7,23.7,1.0,6.12,0.0039370078740157,86.36,70.88,78.25999999999999,0,0,0,0,0,0,2020,6,2,Summer,0.0,0.0,0.2,0.1,3.7,0,0,31.1896,0
2020-06-25,113,0,7.6909090909090905,511,0.0,0.0,28.8,18.5,23.6,23.3,0.0,5.35,0.0,83.84,65.3,74.48,0,0,0,0,0,0,2020,6,3,Summer,0.1,0.0,0.0,0.1,1.7,0,0,29.073500000000003,0
2020-06-26,116,0,8.445454545454545,514,0.0,0.1,30.5,18.6,24.3,14.6,1.0,5.55,0.0039370078740157,86.9,65.48,75.74000000000001,0,0,0,0,0,0,2020,6,4,Summer,0.0,0.1,0.0,0.2,1.0,0,0,30.796599999999998,0
2020-06-27,121,0,8.636363636363637,530,0.0,5.9,26.6,18.5,23.4,24.3,6.0,2.91,0.2322834645669291,79.88,65.3,74.12,0,0,0,0,0,0,2020,6,5,Summer,0.1,0.0,0.1,6.0,6.300000000000001,0,0,26.8735,0
2020-06-28,119,0,8.231818181818182,538,0.0,2.5,29.0,20.1,24.3,17.3,7.0,4.35,0.0984251968503937,84.2,68.18,75.74000000000001,0,0,0,0,0,0,2020,6,6,Summer,5.9,0.1,0.0,8.5,8.600000000000001,0,0,29.643100000000004,0
2020-06-29,119,0,8.39090909090909,532,0.0,0.7,29.2,20.2,24.3,18.7,4.0,5.02,0.0275590551181102,84.56,68.36,75.74000000000001,0,0,0,0,0,0,2020,6,0,Summer,2.5,5.9,0.1,9.1,9.3,0,0,29.8662,0
2020-06-30,114,0,8.259090909090908,512,0.0,11.3,25.6,19.2,22.3,14.0,11.0,3.64,0.4448818897637795,78.08,66.56,72.14,0,0,0,0,0,0,2020,6,1,Summer,0.7,2.5,5.9,14.5,20.6,0,0,26.035200000000003,0
2020-07-01,134,0,8.822727272727272,687,0.0,7.2,26.8,19.8,22.8,11.6,10.0,4.33,0.2834645669291338,80.24000000000001,67.64,73.04,0,0,0,0,0,0,2020,7,2,Summer,11.3,0.7,2.5,19.2,27.7,0,0,27.373800000000003,0
2020-07-02,125,0,8.018181818181818,643,0.0,0.0,31.9,20.0,25.5,13.7,0.0,5.33,0.0,89.41999999999999,68.0,77.9,0,0,0,0,0,0,2020,7,3,Summer,7.2,11.3,0.7,18.5,27.7,0,0,32.519999999999996,0
2020-07-03,126,0,8.818181818181818,636,0.0,13.5,31.8,22.1,26.4,12.3,6.0,4.95,0.531496062992126,89.24,71.78,79.52,0,0,0,0,0,0,2020,7,4,Summer,0.0,7.2,11.3,20.7,41.1,0,0,32.905100000000004,0
2020-07-04,130,0,8.65,661,0.0,5.6,29.0,20.8,23.8,18.2,7.0,4.58,0.2204724409448819,84.2,69.44,74.84,0,0,0,0,0,0,2020,7,5,Summer,13.5,0.0,7.2,19.1,40.800000000000004,0,0,29.8048,0
2020-07-05,162,0,13.845454545454546,825,0.0,0.1,32.6,21.7,26.1,22.3,1.0,5.78,0.0039370078740157,90.68,71.06,78.98,0,0,1,0,0,1,2020,7,6,Summer,5.6,13.5,0.0,19.2,38.400000000000006,0,0,33.612700000000004,1
2020-07-06,162,0,13.204545454545455,833,0.0,0.4,32.8,21.0,26.2,18.2,2.0,5.71,0.0157480314960629,91.04,69.8,79.16,0,0,1,0,0,1,2020,7,0,Summer,0.1,5.6,13.5,6.1,38.1,1,0,33.650999999999996,2
2020-07-07,128,0,8.64090909090909,652,0.0,1.9,26.9,22.3,24.1,21.9,10.0,3.72,0.0748031496062992,80.42,72.14,75.38,0,0,0,0,0,0,2020,7,1,Summer,0.4,0.1,5.6,2.4,28.7,1,0,28.051299999999998,0
2020-07-08,128,0,8.631818181818183,639,0.0,1.1,28.4,22.9,25.2,20.2,9.0,3.19,0.0433070866141732,83.12,73.22,77.36,0,0,0,0,0,0,2020,7,2,Summer,1.9,0.4,0.1,3.4,22.6,0,0,29.689899999999994,0
2020-07-09,129,0,8.772727272727273,656,0.0,0.0,29.9,22.0,25.5,20.6,0.0,5.22,0.0,85.82,71.6,77.9,0,0,0,0,0,0,2020,7,3,Summer,1.1,1.9,0.4,3.0,22.6,0,0,30.982,0
2020-07-10,175,0,13.859090909090908,893,0.0,37.7,24.5,22.6,23.4,38.5,16.0,1.1,1.4842519685039373,76.1,72.68,74.12,1,0,0,0,0,1,2020,7,4,Summer,0.0,1.1,1.9,38.800000000000004,46.800000000000004,0,0,25.7206,0
2020-07-11,128,0,8.431818181818182,638,0.0,9.5,28.4,22.5,25.1,32.2,10.0,3.1,0.374015748031496,83.12,72.5,77.18,0,0,0,0,0,0,2020,7,5,Summer,37.7,0.0,1.1,47.2,50.7,0,1,29.597499999999997,0
2020-07-12,130,0,8.05909090909091,657,0.0,0.0,31.1,21.0,25.9,21.4,0.0,6.22,0.0,87.98,69.8,78.62,0,0,0,0,0,0,2020,7,6,Summer,9.5,37.7,0.0,47.2,50.6,0,0,31.951,0
2020-07-13,128,0,8.790909090909091,640,0.0,1.2,31.3,21.5,25.9,17.9,5.0,5.83,0.0472440944881889,88.34,70.7,78.62,0,0,0,0,0,0,2020,7,0,Summer,0.0,9.5,37.7,10.7,51.400000000000006,0,0,32.2665,0
2020-07-14,131,0,8.822727272727272,669,0.0,0.1,28.4,20.1,24.6,15.0,1.0,5.38,0.0039370078740157,83.12,68.18,76.28,0,0,0,0,0,0,2020,7,1,Summer,1.2,0.0,9.5,1.3,49.6,0,0,29.043099999999995,0
2020-07-15,127,0,8.663636363636364,638,0.0,0.7,25.5,20.4,23.1,18.5,6.0,4.16,0.0275590551181102,77.9,68.72,73.58,0,0,0,0,0,0,2020,7,2,Summer,0.1,1.2,0.0,2.0,49.2,0,0,26.2124,0
2020-07-16,128,0,8.404545454545454,651,0.0,0.0,24.2,20.6,22.1,22.5,0.0,4.53,0.0,75.56,69.08,71.78,0,0,0,0,0,0,2020,7,3,Summer,0.7,0.1,1.2,0.7999999999999999,49.2,0,0,24.9586,0
2020-07-17,130,0,9.118181818181817,662,0.0,4.4,29.5,20.4,24.2,16.1,12.0,3.5,0.1732283464566929,85.1,68.72,75.56,0,0,0,0,0,0,2020,7,4,Summer,0.0,0.7,0.1,5.1000000000000005,15.9,0,0,30.212400000000002,0
2020-07-18,163,0,13.395454545454545,830,0.0,0.0,32.8,21.0,26.3,17.6,0.0,5.86,0.0,91.04,69.8,79.34,0,0,1,0,0,1,2020,7,5,Summer,4.4,0.0,0.7,4.4,6.4,0,0,33.650999999999996,1
2020-07-19,165,0,13.081818181818182,836,0.0,0.0,33.9,22.0,27.6,29.4,0.0,6.14,0.0,93.02,71.6,81.68,0,0,1,0,0,1,2020,7,6,Summer,0.0,4.4,0.0,4.4,6.4,1,0,34.982,2
2020-07-20,165,0,13.409090909090908,838,0.0,0.0,36.0,25.7,29.9,20.2,0.0,6.29,0.0,96.8,78.25999999999999,85.82,0,0,1,1,1,1,2020,7,0,Summer,0.0,0.0,4.4,0.0,5.2,1,0,37.9367,3
2020-07-21,130,0,7.877272727272728,657,0.0,0.0,31.9,22.1,27.0,21.5,0.0,6.01,0.0,89.41999999999999,71.78,80.6,0,0,0,0,0,0,2020,7,1,Summer,0.0,0.0,0.0,0.0,5.1000000000000005,1,0,33.0051,0
2020-07-22,127,0,8.872727272727273,640,0.0,3.4,31.9,23.8,27.5,21.4,4.0,5.06,0.1338582677165354,89.41999999999999,74.84,81.5,0,0,0,0,0,0,2020,7,2,Summer,0.0,0.0,0.0,3.4,7.800000000000001,0,0,33.3978,0
2020-07-23,127,0,8.772727272727273,651,0.0,8.5,31.2,23.2,26.0,18.9,7.0,3.64,0.3346456692913386,88.16,73.75999999999999,78.8,0,0,0,0,0,0,2020,7,3,Summer,3.4,0.0,0.0,11.9,16.3,0,0,32.5592,0
2020-07-24,130,0,8.131818181818183,651,0.0,22.1,26.0,22.7,24.2,19.2,7.0,2.04,0.8700787401574804,78.8,72.86,75.56,0,0,0,0,0,0,2020,7,4,Summer,8.5,3.4,0.0,34.0,34.0,0,0,27.2437,0
2020-07-25,130,0,8.395454545454545,645,0.0,0.0,30.0,21.3,25.7,15.0,0.0,4.76,0.0,86.0,70.34,78.25999999999999,0,0,0,0,0,0,2020,7,5,Summer,22.1,8.5,3.4,30.6,34.0,0,0,30.920299999999997,0
2020-07-26,168,0,13.563636363636363,856,0.0,0.0,34.3,23.1,28.2,22.4,0.0,6.41,0.0,93.74,73.58,82.75999999999999,0,0,1,0,0,1,2020,7,6,Summer,0.0,22.1,8.5,22.1,34.0,0,0,35.6361,1
2020-07-27,166,0,13.659090909090908,851,0.0,0.0,35.6,21.7,29.0,19.8,0.0,7.4,0.0,96.08,71.06,84.2,0,0,1,1,0,1,2020,7,0,Summer,0.0,0.0,22.1,0.0,34.0,1,0,36.612700000000004,2
